entryId,empId,deptId,month,year,baseSalary,overtimePay,absenceDeduction,bonus,taxAmount,netSalary,status,version,processedAt
PE00000237,EMP0020,DEPT020,9,2024,14241400,1699258,0,712070,1665273,14987455,PROCESSED,0,2024-09-28
PE00000238,EMP0020,DEPT020,10,2024,14241400,728253,647336,0,1432232,12890085,PROCESSED,0,2024-10-28
PE00000239,EMP0020,DEPT020,11,2024,14241400,485502,647336,0,1407957,12671609,PROCESSED,0,2024-11-28
PE00000240,EMP0020,DEPT020,12,2024,14241400,2306136,647336,0,1590020,14310180,PENDING,0,
PE00000241,EMP0021,DEPT001,1,2024,10327863,0,0,516393,1084426,9759830,PROCESSED,0,2024-01-28
PE00000242,EMP0021,DEPT001,2,2024,10327863,352086,1408345,0,927160,8344444,PROCESSED,0,2024-02-28
PE00000243,EMP0021,DEPT001,3,2024,10327863,880216,0,516393,1172447,10552025,PROCESSED,0,2024-03-28
PE00000244,EMP0021,DEPT001,4,2024,10327863,88022,938897,0,947699,8529289,PROCESSED,0,2024-04-28
PE00000245,EMP0021,DEPT001,5,2024,10327863,528129,469448,0,1038654,9347890,PROCESSED,0,2024-05-28
PE00000246,EMP0021,DEPT001,6,2024,10327863,528129,469448,0,1038654,9347890,PROCESSED,0,2024-06-28
PE00000247,EMP0021,DEPT001,7,2024,10327863,88022,0,516393,1093228,9839050,PROCESSED,0,2024-07-28
PE00000248,EMP0021,DEPT001,8,2024,10327863,0,0,516393,1084426,9759830,PROCESSED,0,2024-08-28
PE00000249,EMP0021,DEPT001,9,2024,10327863,352086,0,516393,1119634,10076708,PROCESSED,0,2024-09-28
PE00000250,EMP0021,DEPT001,10,2024,10327863,1144280,469448,0,1100270,9902425,PROCESSED,0,2024-10-28
PE00000251,EMP0021,DEPT001,11,2024,10327863,264065,469448,0,1012248,9110232,PROCESSED,0,2024-11-28
PE00000252,EMP0021,DEPT001,12,2024,10327863,1584388,1408345,0,1050391,9453515,PENDING,0,
PE00000253,EMP0022,DEPT002,1,2024,5357226,319607,243510,0,271666,5161657,PROCESSED,0,2024-01-28
PE00000254,EMP0022,DEPT002,2,2024,5357226,776189,487021,0,282320,5364074,PROCESSED,0,2024-02-28
PE00000255,EMP0022,DEPT002,3,2024,5357226,456582,0,267861,304083,5777586,PROCESSED,0,2024-03-28
PE00000256,EMP0022,DEPT002,4,2024,5357226,867505,243510,0,299061,5682160,PROCESSED,0,2024-04-28
PE00000257,EMP0022,DEPT002,5,2024,5357226,913164,0,267861,326913,6211338,PROCESSED,0,2024-05-28
PE00000258,EMP0022,DEPT002,6,2024,5357226,821847,730531,0,272427,5176115,PROCESSED,0,2024-06-28
PE00000259,EMP0022,DEPT002,7,2024,5357226,410924,0,267861,301801,5734210,PROCESSED,0,2024-07-28
PE00000260,EMP0022,DEPT002,8,2024,5357226,136975,243510,0,262535,4988156,PROCESSED,0,2024-08-28
PE00000261,EMP0022,DEPT002,9,2024,5357226,913164,243510,0,301344,5725536,PROCESSED,0,2024-09-28
PE00000262,EMP0022,DEPT002,10,2024,5357226,228291,487021,0,254925,4843571,PROCESSED,0,2024-10-28
PE00000263,EMP0022,DEPT002,11,2024,5357226,547898,0,267861,308649,5864336,PROCESSED,0,2024-11-28
PE00000264,EMP0022,DEPT002,12,2024,5357226,593556,0,267861,310932,5907711,PENDING,0,
PE00000265,EMP0023,DEPT003,1,2024,16462913,1543398,0,823146,1882946,16946511,PROCESSED,0,2024-01-28
PE00000266,EMP0023,DEPT003,2,2024,16462913,2385252,2244943,0,1660322,14942900,PROCESSED,0,2024-02-28
PE00000267,EMP0023,DEPT003,3,2024,16462913,1403089,1496628,0,1636937,14732437,PROCESSED,0,2024-03-28
PE00000268,EMP0023,DEPT003,4,2024,16462913,701545,2244943,0,1491952,13427563,PROCESSED,0,2024-04-28
PE00000269,EMP0023,DEPT003,5,2024,16462913,0,1496628,0,1496629,13469656,PROCESSED,0,2024-05-28
PE00000270,EMP0023,DEPT003,6,2024,16462913,2244943,0,823146,1953100,17577902,PROCESSED,0,2024-06-28
PE00000271,EMP0023,DEPT003,7,2024,16462913,561236,0,823146,1784730,16062565,PROCESSED,0,2024-07-28
PE00000272,EMP0023,DEPT003,8,2024,16462913,420927,2244943,0,1463890,13175007,PROCESSED,0,2024-08-28
PE00000273,EMP0023,DEPT003,9,2024,16462913,561236,1496628,0,1552752,13974769,PROCESSED,0,2024-09-28
PE00000274,EMP0023,DEPT003,10,2024,16462913,2385252,748314,0,1809985,16289866,PROCESSED,0,2024-10-28
PE00000275,EMP0023,DEPT003,11,2024,16462913,1262780,2244943,0,1548075,13932675,PROCESSED,0,2024-11-28
PE00000276,EMP0023,DEPT003,12,2024,16462913,1122471,0,823146,1840853,16567677,PENDING,0,
PE00000277,EMP0024,DEPT004,1,2024,10411243,1153518,946477,0,1061828,9556456,PROCESSED,0,2024-01-28
PE00000278,EMP0024,DEPT004,2,2024,10411243,443661,1419715,0,943519,8491670,PROCESSED,0,2024-02-28
PE00000279,EMP0024,DEPT004,3,2024,10411243,1685912,473238,0,1162392,10461525,PROCESSED,0,2024-03-28
PE00000280,EMP0024,DEPT004,4,2024,10411243,1153518,473238,0,1109152,9982371,PROCESSED,0,2024-04-28
PE00000281,EMP0024,DEPT004,5,2024,10411243,266197,0,520562,1119800,10078202,PROCESSED,0,2024-05-28
PE00000282,EMP0024,DEPT004,6,2024,10411243,976054,946477,0,1044082,9396738,PROCESSED,0,2024-06-28
PE00000283,EMP0024,DEPT004,7,2024,10411243,621125,473238,0,1055913,9503217,PROCESSED,0,2024-07-28
PE00000284,EMP0024,DEPT004,8,2024,10411243,709857,473238,0,1064786,9583076,PROCESSED,0,2024-08-28
PE00000285,EMP0024,DEPT004,9,2024,10411243,1508447,0,520562,1244025,11196227,PROCESSED,0,2024-09-28
PE00000286,EMP0024,DEPT004,10,2024,10411243,177464,1419715,0,916899,8252093,PROCESSED,0,2024-10-28
PE00000287,EMP0024,DEPT004,11,2024,10411243,1419715,946477,0,1088448,9796033,PROCESSED,0,2024-11-28
PE00000288,EMP0024,DEPT004,12,2024,10411243,266197,946477,0,973096,8757867,PENDING,0,
PE00000289,EMP0025,DEPT005,1,2024,4515241,423304,615715,0,216142,4106688,PROCESSED,0,2024-01-28
PE00000290,EMP0025,DEPT005,2,2024,4515241,153929,205238,0,223197,4240735,PROCESSED,0,2024-02-28
PE00000291,EMP0025,DEPT005,3,2024,4515241,769643,410476,0,243720,4630688,PROCESSED,0,2024-03-28
PE00000292,EMP0025,DEPT005,4,2024,4515241,0,615715,0,194976,3704550,PROCESSED,0,2024-04-28
PE00000293,EMP0025,DEPT005,5,2024,4515241,76964,410476,0,209086,3972643,PROCESSED,0,2024-05-28
PE00000294,EMP0025,DEPT005,6,2024,4515241,269375,205238,0,228969,4350409,PROCESSED,0,2024-06-28
PE00000295,EMP0025,DEPT005,7,2024,4515241,269375,205238,0,228969,4350409,PROCESSED,0,2024-07-28
PE00000296,EMP0025,DEPT005,8,2024,4515241,38482,0,225762,238974,4540511,PROCESSED,0,2024-08-28
PE00000297,EMP0025,DEPT005,9,2024,4515241,115447,615715,0,200749,3814224,PROCESSED,0,2024-09-28
PE00000298,EMP0025,DEPT005,10,2024,4515241,538750,615715,0,221914,4216362,PROCESSED,0,2024-10-28
PE00000299,EMP0025,DEPT005,11,2024,4515241,269375,205238,0,228969,4350409,PROCESSED,0,2024-11-28
PE00000300,EMP0025,DEPT005,12,2024,4515241,384822,615715,0,214217,4070131,PENDING,0,
PE00000301,EMP0026,DEPT006,1,2024,10146030,1037662,461183,0,1072251,9650258,PROCESSED,0,2024-01-28
PE00000302,EMP0026,DEPT006,2,2024,10146030,86472,0,507302,1073980,9665824,PROCESSED,0,2024-02-28
PE00000303,EMP0026,DEPT006,3,2024,10146030,1383550,922366,0,1060721,9546493,PROCESSED,0,2024-03-28
PE00000304,EMP0026,DEPT006,4,2024,10146030,1124134,922366,0,1034780,9313018,PROCESSED,0,2024-04-28
PE00000305,EMP0026,DEPT006,5,2024,10146030,518831,0,507302,1117216,10054947,PROCESSED,0,2024-05-28
PE00000306,EMP0026,DEPT006,6,2024,10146030,951190,0,507302,1160452,10444070,PROCESSED,0,2024-06-28
PE00000307,EMP0026,DEPT006,7,2024,10146030,691775,461183,0,1037662,9338960,PROCESSED,0,2024-07-28
PE00000308,EMP0026,DEPT006,8,2024,10146030,1210606,1383550,0,997309,8975777,PROCESSED,0,2024-08-28
PE00000309,EMP0026,DEPT006,9,2024,10146030,605303,0,507302,1125864,10132771,PROCESSED,0,2024-09-28
PE00000310,EMP0026,DEPT006,10,2024,10146030,0,922366,0,922366,8301298,PROCESSED,0,2024-10-28
PE00000311,EMP0026,DEPT006,11,2024,10146030,1729437,461183,0,1141428,10272856,PROCESSED,0,2024-11-28
PE00000312,EMP0026,DEPT006,12,2024,10146030,1470021,0,507302,1212335,10911018,PENDING,0,
PE00000313,EMP0027,DEPT007,1,2024,18307458,3120589,1664314,0,1976373,17787360,PROCESSED,0,2024-01-28
PE00000314,EMP0027,DEPT007,2,2024,18307458,2028383,1664314,0,1867153,16804374,PROCESSED,0,2024-02-28
PE00000315,EMP0027,DEPT007,3,2024,18307458,2808530,0,915373,2203136,19828225,PROCESSED,0,2024-03-28
PE00000316,EMP0027,DEPT007,4,2024,18307458,2496472,0,915373,2171930,19547373,PROCESSED,0,2024-04-28
PE00000317,EMP0027,DEPT007,5,2024,18307458,1248236,0,915373,2047107,18423960,PROCESSED,0,2024-05-28
PE00000318,EMP0027,DEPT007,6,2024,18307458,2964560,0,915373,2218739,19968652,PROCESSED,0,2024-06-28
PE00000319,EMP0027,DEPT007,7,2024,18307458,1716324,1664314,0,1835947,16523521,PROCESSED,0,2024-07-28
PE00000320,EMP0027,DEPT007,8,2024,18307458,2808530,2496472,0,1861952,16757564,PROCESSED,0,2024-08-28
PE00000321,EMP0027,DEPT007,9,2024,18307458,3120589,2496472,0,1893158,17038417,PROCESSED,0,2024-09-28
PE00000322,EMP0027,DEPT007,10,2024,18307458,780147,0,915373,2000298,18002680,PROCESSED,0,2024-10-28
PE00000323,EMP0027,DEPT007,11,2024,18307458,1404265,832157,0,1887957,16991609,PROCESSED,0,2024-11-28
PE00000324,EMP0027,DEPT007,12,2024,18307458,1404265,0,915373,2062710,18564386,PENDING,0,
PE00000325,EMP0028,DEPT008,1,2024,6917387,1002235,943280,0,348817,6627525,PROCESSED,0,2024-01-28
PE00000326,EMP0028,DEPT008,2,2024,6917387,294775,943280,0,313444,5955438,PROCESSED,0,2024-02-28
PE00000327,EMP0028,DEPT008,3,2024,6917387,530595,628853,0,340956,6478173,PROCESSED,0,2024-03-28
PE00000328,EMP0028,DEPT008,4,2024,6917387,589550,314427,0,359626,6832884,PROCESSED,0,2024-04-28
PE00000329,EMP0028,DEPT008,5,2024,6917387,471640,943280,0,322287,6123460,PROCESSED,0,2024-05-28
PE00000330,EMP0028,DEPT008,6,2024,6917387,589550,0,345869,392640,7460166,PROCESSED,0,2024-06-28
PE00000331,EMP0028,DEPT008,7,2024,6917387,825370,0,345869,404431,7684195,PROCESSED,0,2024-07-28
PE00000332,EMP0028,DEPT008,8,2024,6917387,412685,943280,0,319340,6067452,PROCESSED,0,2024-08-28
PE00000333,EMP0028,DEPT008,9,2024,6917387,943280,314427,0,377312,7168928,PROCESSED,0,2024-09-28
PE00000334,EMP0028,DEPT008,10,2024,6917387,1002235,628853,0,364538,6926231,PROCESSED,0,2024-10-28
PE00000335,EMP0028,DEPT008,11,2024,6917387,176865,0,345869,372006,7068115,PROCESSED,0,2024-11-28
PE00000336,EMP0028,DEPT008,12,2024,6917387,58955,943280,0,301653,5731409,PENDING,0,
PE00000337,EMP0029,DEPT009,1,2024,19298246,1644737,1754386,0,1918860,17269737,PROCESSED,0,2024-01-28
PE00000338,EMP0029,DEPT009,2,2024,19298246,0,2631579,0,1666667,15000000,PROCESSED,0,2024-02-28
PE00000339,EMP0029,DEPT009,3,2024,19298246,2138158,1754386,0,1968202,17713816,PROCESSED,0,2024-03-28
PE00000340,EMP0029,DEPT009,4,2024,19298246,657895,0,964912,2092105,18828948,PROCESSED,0,2024-04-28
PE00000341,EMP0029,DEPT009,5,2024,19298246,986842,877193,0,1940790,17467105,PROCESSED,0,2024-05-28
PE00000342,EMP0029,DEPT009,6,2024,19298246,657895,2631579,0,1732456,15592106,PROCESSED,0,2024-06-28
PE00000343,EMP0029,DEPT009,7,2024,19298246,2138158,1754386,0,1968202,17713816,PROCESSED,0,2024-07-28
PE00000344,EMP0029,DEPT009,8,2024,19298246,1480263,877193,0,1990132,17911184,PROCESSED,0,2024-08-28
PE00000345,EMP0029,DEPT009,9,2024,19298246,2960526,0,964912,2322368,20901316,PROCESSED,0,2024-09-28
PE00000346,EMP0029,DEPT009,10,2024,19298246,2138158,0,964912,2240132,20161184,PROCESSED,0,2024-10-28
PE00000347,EMP0029,DEPT009,11,2024,19298246,2302632,2631579,0,1896930,17072369,PROCESSED,0,2024-11-28
PE00000348,EMP0029,DEPT009,12,2024,19298246,328947,0,964912,2059211,18532894,PENDING,0,
PE00000349,EMP0030,DEPT010,1,2024,12356730,2000948,1685009,0,1267267,11405402,PROCESSED,0,2024-01-28
PE00000350,EMP0030,DEPT010,2,2024,12356730,1685009,0,617837,1465958,13193618,PROCESSED,0,2024-02-28
PE00000351,EMP0030,DEPT010,3,2024,12356730,1474383,561670,0,1326944,11942499,PROCESSED,0,2024-03-28
PE00000352,EMP0030,DEPT010,4,2024,12356730,1053130,1685009,0,1172485,10552366,PROCESSED,0,2024-04-28
PE00000353,EMP0030,DEPT010,5,2024,12356730,1685009,1685009,0,1235673,11121057,PROCESSED,0,2024-05-28
PE00000354,EMP0030,DEPT010,6,2024,12356730,737191,1123339,0,1197058,10773524,PROCESSED,0,2024-06-28
PE00000355,EMP0030,DEPT010,7,2024,12356730,315939,0,617837,1329051,11961455,PROCESSED,0,2024-07-28
PE00000356,EMP0030,DEPT010,8,2024,12356730,526565,1685009,0,1119829,10078457,PROCESSED,0,2024-08-28
PE00000357,EMP0030,DEPT010,9,2024,12356730,315939,0,617837,1329051,11961455,PROCESSED,0,2024-09-28
PE00000358,EMP0030,DEPT010,10,2024,12356730,737191,1123339,0,1197058,10773524,PROCESSED,0,2024-10-28
PE00000359,EMP0030,DEPT010,11,2024,12356730,842504,1685009,0,1151423,10362802,PROCESSED,0,2024-11-28
PE00000360,EMP0030,DEPT010,12,2024,12356730,1474383,1123339,0,1270777,11436997,PENDING,0,
PE00000361,EMP0031,DEPT011,1,2024,4510756,730435,0,225538,273336,5193393,PROCESSED,0,2024-01-28
PE00000362,EMP0031,DEPT011,2,2024,4510756,615103,0,225538,267570,5083827,PROCESSED,0,2024-02-28
PE00000363,EMP0031,DEPT011,3,2024,4510756,615103,410069,0,235790,4480000,PROCESSED,0,2024-03-28
PE00000364,EMP0031,DEPT011,4,2024,4510756,576659,205034,0,244119,4638262,PROCESSED,0,2024-04-28
PE00000365,EMP0031,DEPT011,5,2024,4510756,730435,615103,0,231304,4394784,PROCESSED,0,2024-05-28
PE00000366,EMP0031,DEPT011,6,2024,4510756,653547,615103,0,227460,4321740,PROCESSED,0,2024-06-28
PE00000367,EMP0031,DEPT011,7,2024,4510756,153776,205034,0,222975,4236523,PROCESSED,0,2024-07-28
PE00000368,EMP0031,DEPT011,8,2024,4510756,307552,615103,0,210160,3993045,PROCESSED,0,2024-08-28
PE00000369,EMP0031,DEPT011,9,2024,4510756,499771,0,225538,261803,4974262,PROCESSED,0,2024-09-28
PE00000370,EMP0031,DEPT011,10,2024,4510756,192220,0,225538,246426,4682088,PROCESSED,0,2024-10-28
PE00000371,EMP0031,DEPT011,11,2024,4510756,230664,0,225538,248348,4718610,PROCESSED,0,2024-11-28
PE00000372,EMP0031,DEPT011,12,2024,4510756,230664,0,225538,248348,4718610,PENDING,0,
PE00000373,EMP0032,DEPT012,1,2024,14472430,2343547,1973513,0,1484246,13358218,PROCESSED,0,2024-01-28
PE00000374,EMP0032,DEPT012,2,2024,14472430,1233446,657838,0,1504804,13543234,PROCESSED,0,2024-02-28
PE00000375,EMP0032,DEPT012,3,2024,14472430,1603479,657838,0,1541807,13876264,PROCESSED,0,2024-03-28
PE00000376,EMP0032,DEPT012,4,2024,14472430,1233446,1315675,0,1439020,12951181,PROCESSED,0,2024-04-28
PE00000377,EMP0032,DEPT012,5,2024,14472430,616723,1973513,0,1311564,11804076,PROCESSED,0,2024-05-28
PE00000378,EMP0032,DEPT012,6,2024,14472430,493378,657838,0,1430797,12877173,PROCESSED,0,2024-06-28
PE00000379,EMP0032,DEPT012,7,2024,14472430,493378,0,723622,1568943,14120487,PROCESSED,0,2024-07-28
PE00000380,EMP0032,DEPT012,8,2024,14472430,370034,1315675,0,1352679,12174110,PROCESSED,0,2024-08-28
PE00000381,EMP0032,DEPT012,9,2024,14472430,2466891,0,723622,1766294,15896649,PROCESSED,0,2024-09-28
PE00000382,EMP0032,DEPT012,10,2024,14472430,1726824,1973513,0,1422574,12803167,PROCESSED,0,2024-10-28
PE00000383,EMP0032,DEPT012,11,2024,14472430,493378,0,723622,1568943,14120487,PROCESSED,0,2024-11-28
PE00000384,EMP0032,DEPT012,12,2024,14472430,2096858,0,723622,1729291,15563619,PENDING,0,
PE00000385,EMP0033,DEPT013,1,2024,18291085,3117799,2494239,0,1891465,17023180,PROCESSED,0,2024-01-28
PE00000386,EMP0033,DEPT013,2,2024,18291085,3117799,831413,0,2057747,18519724,PROCESSED,0,2024-02-28
PE00000387,EMP0033,DEPT013,3,2024,18291085,2182459,1662826,0,1881072,16929646,PROCESSED,0,2024-03-28
PE00000388,EMP0033,DEPT013,4,2024,18291085,779450,2494239,0,1657630,14918666,PROCESSED,0,2024-04-28
PE00000389,EMP0033,DEPT013,5,2024,18291085,1403009,2494239,0,1719986,15479869,PROCESSED,0,2024-05-28
PE00000390,EMP0033,DEPT013,6,2024,18291085,0,2494239,0,1579685,14217161,PROCESSED,0,2024-06-28
PE00000391,EMP0033,DEPT013,7,2024,18291085,2182459,2494239,0,1797931,16181374,PROCESSED,0,2024-07-28
PE00000392,EMP0033,DEPT013,8,2024,18291085,1403009,2494239,0,1719986,15479869,PROCESSED,0,2024-08-28
PE00000393,EMP0033,DEPT013,9,2024,18291085,3117799,1662826,0,1974606,17771452,PROCESSED,0,2024-09-28
PE00000394,EMP0033,DEPT013,10,2024,18291085,2026569,0,914554,2123221,19108987,PROCESSED,0,2024-10-28
PE00000395,EMP0033,DEPT013,11,2024,18291085,935340,1662826,0,1756360,15807239,PROCESSED,0,2024-11-28
PE00000396,EMP0033,DEPT013,12,2024,18291085,623560,2494239,0,1642041,14778365,PENDING,0,
PE00000397,EMP0034,DEPT014,1,2024,7748217,924503,352192,0,416026,7904502,PROCESSED,0,2024-01-28
PE00000398,EMP0034,DEPT014,2,2024,7748217,990539,704383,0,401719,7632654,PROCESSED,0,2024-02-28
PE00000399,EMP0034,DEPT014,3,2024,7748217,1056575,352192,0,422630,8029970,PROCESSED,0,2024-03-28
PE00000400,EMP0034,DEPT014,4,2024,7748217,1122611,1056575,0,390713,7423540,PROCESSED,0,2024-04-28
PE00000401,EMP0034,DEPT014,5,2024,7748217,1122611,352192,0,425932,8092704,PROCESSED,0,2024-05-28
PE00000402,EMP0034,DEPT014,6,2024,7748217,1122611,0,387411,462912,8795327,PROCESSED,0,2024-06-28
PE00000403,EMP0034,DEPT014,7,2024,7748217,726395,1056575,0,370902,7047135,PROCESSED,0,2024-07-28
PE00000404,EMP0034,DEPT014,8,2024,7748217,528288,0,387411,433196,8230720,PROCESSED,0,2024-08-28
PE00000405,EMP0034,DEPT014,9,2024,7748217,924503,704383,0,398417,7569920,PROCESSED,0,2024-09-28
PE00000406,EMP0034,DEPT014,10,2024,7748217,990539,1056575,0,384109,7298072,PROCESSED,0,2024-10-28
PE00000407,EMP0034,DEPT014,11,2024,7748217,264144,352192,0,383008,7277161,PROCESSED,0,2024-11-28
PE00000408,EMP0034,DEPT014,12,2024,7748217,1188647,1056575,0,394014,7486275,PENDING,0,
PE00000409,EMP0035,DEPT015,1,2024,12177727,726512,553533,0,1235071,11115635,PROCESSED,0,2024-01-28
PE00000410,EMP0035,DEPT015,2,2024,12177727,1141662,1660599,0,1165879,10492911,PROCESSED,0,2024-02-28
PE00000411,EMP0035,DEPT015,3,2024,12177727,1764387,1660599,0,1228152,11053363,PROCESSED,0,2024-03-28
PE00000412,EMP0035,DEPT015,4,2024,12177727,934087,0,608886,1372070,12348630,PROCESSED,0,2024-04-28
PE00000413,EMP0035,DEPT015,5,2024,12177727,830300,0,608886,1361691,12255222,PROCESSED,0,2024-05-28
PE00000414,EMP0035,DEPT015,6,2024,12177727,207575,1107066,0,1127824,10150412,PROCESSED,0,2024-06-28
PE00000415,EMP0035,DEPT015,7,2024,12177727,726512,1660599,0,1124364,10119276,PROCESSED,0,2024-07-28
PE00000416,EMP0035,DEPT015,8,2024,12177727,207575,553533,0,1183177,10648592,PROCESSED,0,2024-08-28
PE00000417,EMP0035,DEPT015,9,2024,12177727,622725,1107066,0,1169339,10524047,PROCESSED,0,2024-09-28
PE00000418,EMP0035,DEPT015,10,2024,12177727,207575,0,608886,1299419,11694769,PROCESSED,0,2024-10-28
PE00000419,EMP0035,DEPT015,11,2024,12177727,2075749,1660599,0,1259288,11333589,PROCESSED,0,2024-11-28
PE00000420,EMP0035,DEPT015,12,2024,12177727,1556812,553533,0,1318101,11862905,PENDING,0,
PE00000421,EMP0036,DEPT016,1,2024,17835212,1216037,1621383,0,1742987,15686879,PROCESSED,0,2024-01-28
PE00000422,EMP0036,DEPT016,2,2024,17835212,1064033,2432074,0,1646717,14820454,PROCESSED,0,2024-02-28
PE00000423,EMP0036,DEPT016,3,2024,17835212,3040093,2432074,0,1844323,16598908,PROCESSED,0,2024-03-28
PE00000424,EMP0036,DEPT016,4,2024,17835212,608019,0,891761,1933499,17401493,PROCESSED,0,2024-04-28
PE00000425,EMP0036,DEPT016,5,2024,17835212,2736084,2432074,0,1813922,16325300,PROCESSED,0,2024-05-28
PE00000426,EMP0036,DEPT016,6,2024,17835212,1216037,1621383,0,1742987,15686879,PROCESSED,0,2024-06-28
PE00000427,EMP0036,DEPT016,7,2024,17835212,2736084,2432074,0,1813922,16325300,PROCESSED,0,2024-07-28
PE00000428,EMP0036,DEPT016,8,2024,17835212,1824056,0,891761,2055103,18495926,PROCESSED,0,2024-08-28
PE00000429,EMP0036,DEPT016,9,2024,17835212,1520046,2432074,0,1692318,15230866,PROCESSED,0,2024-09-28
PE00000430,EMP0036,DEPT016,10,2024,17835212,304009,2432074,0,1570715,14136432,PROCESSED,0,2024-10-28
PE00000431,EMP0036,DEPT016,11,2024,17835212,2280070,2432074,0,1768321,15914887,PROCESSED,0,2024-11-28
PE00000432,EMP0036,DEPT016,12,2024,17835212,912028,810691,0,1793655,16142894,PENDING,0,
PE00000433,EMP0037,DEPT017,1,2024,8708093,445300,791645,0,418087,7943661,PROCESSED,0,2024-01-28
PE00000434,EMP0037,DEPT017,2,2024,8708093,667950,0,435405,490572,9320876,PROCESSED,0,2024-02-28
PE00000435,EMP0037,DEPT017,3,2024,8708093,296867,0,435405,472018,8968347,PROCESSED,0,2024-03-28
PE00000436,EMP0037,DEPT017,4,2024,8708093,222650,1187467,0,387164,7356112,PROCESSED,0,2024-04-28
PE00000437,EMP0037,DEPT017,5,2024,8708093,519517,791645,0,421798,8014167,PROCESSED,0,2024-05-28
PE00000438,EMP0037,DEPT017,6,2024,8708093,74217,791645,0,399533,7591132,PROCESSED,0,2024-06-28
PE00000439,EMP0037,DEPT017,7,2024,8708093,1261684,791645,0,458907,8719225,PROCESSED,0,2024-07-28
PE00000440,EMP0037,DEPT017,8,2024,8708093,964817,395822,0,463854,8813234,PROCESSED,0,2024-08-28
PE00000441,EMP0037,DEPT017,9,2024,8708093,148433,0,435405,464597,8827334,PROCESSED,0,2024-09-28
PE00000442,EMP0037,DEPT017,10,2024,8708093,74217,395822,0,419324,7967164,PROCESSED,0,2024-10-28
PE00000443,EMP0037,DEPT017,11,2024,8708093,74217,0,435405,460886,8756829,PROCESSED,0,2024-11-28
PE00000444,EMP0037,DEPT017,12,2024,8708093,0,395822,0,415614,7896657,PENDING,0,
PE00000445,EMP0038,DEPT018,1,2024,9490713,80887,0,474536,1004614,9041522,PROCESSED,0,2024-01-28
PE00000446,EMP0038,DEPT018,2,2024,9490713,242660,1294188,0,843919,7595266,PROCESSED,0,2024-02-28
PE00000447,EMP0038,DEPT018,3,2024,9490713,161774,431396,0,922109,8298982,PROCESSED,0,2024-03-28
PE00000448,EMP0038,DEPT018,4,2024,9490713,970641,862792,0,959856,8638706,PROCESSED,0,2024-04-28
PE00000449,EMP0038,DEPT018,5,2024,9490713,80887,1294188,0,827741,7449671,PROCESSED,0,2024-05-28
PE00000450,EMP0038,DEPT018,6,2024,9490713,1213301,0,474536,1117855,10060695,PROCESSED,0,2024-06-28
PE00000451,EMP0038,DEPT018,7,2024,9490713,1294188,1294188,0,949071,8541642,PROCESSED,0,2024-07-28
PE00000452,EMP0038,DEPT018,8,2024,9490713,1455962,0,474536,1142121,10279090,PROCESSED,0,2024-08-28
PE00000453,EMP0038,DEPT018,9,2024,9490713,566207,431396,0,962552,8662972,PROCESSED,0,2024-09-28
PE00000454,EMP0038,DEPT018,10,2024,9490713,1617735,431396,0,1067705,9609347,PROCESSED,0,2024-10-28
PE00000455,EMP0038,DEPT018,11,2024,9490713,1536848,0,474536,1150210,10351887,PROCESSED,0,2024-11-28
PE00000456,EMP0038,DEPT018,12,2024,9490713,1213301,862792,0,984122,8857100,PENDING,0,
