attendId,empId,month,year,workDays,absenceDays,overtimeHours,lateCount
ATT0000536,EMP0045,8,2024,21,0,17,2
ATT0000537,EMP0045,9,2024,22,3,14,3
ATT0000538,EMP0045,10,2024,22,1,8,0
ATT0000539,EMP0045,11,2024,19,1,0,2
ATT0000540,EMP0045,12,2024,19,1,2,1
ATT0000541,EMP0046,1,2024,20,1,11,1
ATT0000542,EMP0046,2,2024,19,2,13,3
ATT0000543,EMP0046,3,2024,20,1,6,0
ATT0000544,EMP0046,4,2024,18,1,10,2
ATT0000545,EMP0046,5,2024,21,1,8,3
ATT0000546,EMP0046,6,2024,19,0,12,1
ATT0000547,EMP0046,7,2024,18,1,19,3
ATT0000548,EMP0046,8,2024,18,2,17,1
ATT0000549,EMP0046,9,2024,19,2,7,1
ATT0000550,EMP0046,10,2024,19,2,9,0
ATT0000551,EMP0046,11,2024,20,1,12,0
ATT0000552,EMP0046,12,2024,18,3,5,2
ATT0000553,EMP0047,1,2024,19,2,19,0
ATT0000554,EMP0047,2,2024,20,2,14,2
ATT0000555,EMP0047,3,2024,22,3,18,1
ATT0000556,EMP0047,4,2024,20,1,10,1
ATT0000557,EMP0047,5,2024,21,2,5,3
ATT0000558,EMP0047,6,2024,18,2,4,1
ATT0000559,EMP0047,7,2024,22,0,9,3
ATT0000560,EMP0047,8,2024,19,1,20,0
ATT0000561,EMP0047,9,2024,18,3,7,3
ATT0000562,EMP0047,10,2024,20,0,14,1
ATT0000563,EMP0047,11,2024,21,2,5,0
ATT0000564,EMP0047,12,2024,22,0,20,1
ATT0000565,EMP0048,1,2024,18,1,2,2
ATT0000566,EMP0048,2,2024,20,3,9,1
ATT0000567,EMP0048,3,2024,22,2,18,1
ATT0000568,EMP0048,4,2024,20,0,8,0
ATT0000569,EMP0048,5,2024,21,3,17,2
ATT0000570,EMP0048,6,2024,20,2,10,1
ATT0000571,EMP0048,7,2024,19,1,2,0
ATT0000572,EMP0048,8,2024,18,2,14,0
ATT0000573,EMP0048,9,2024,18,3,18,3
ATT0000574,EMP0048,10,2024,19,2,4,0
ATT0000575,EMP0048,11,2024,21,1,12,3
ATT0000576,EMP0048,12,2024,18,3,6,3
ATT0000577,EMP0049,1,2024,21,0,1,2
ATT0000578,EMP0049,2,2024,20,0,12,2
ATT0000579,EMP0049,3,2024,18,2,15,0
ATT0000580,EMP0049,4,2024,22,3,11,0
ATT0000581,EMP0049,5,2024,20,1,11,3
ATT0000582,EMP0049,6,2024,21,2,1,3
ATT0000583,EMP0049,7,2024,21,3,12,3
ATT0000584,EMP0049,8,2024,19,2,7,2
ATT0000585,EMP0049,9,2024,20,1,2,0
ATT0000586,EMP0049,10,2024,21,0,9,3
ATT0000587,EMP0049,11,2024,21,0,6,1
ATT0000588,EMP0049,12,2024,20,1,2,1
ATT0000589,EMP0050,1,2024,21,3,6,3
ATT0000590,EMP0050,2,2024,18,0,17,2
ATT0000591,EMP0050,3,2024,18,2,9,0
ATT0000592,EMP0050,4,2024,19,2,6,1
ATT0000593,EMP0050,5,2024,22,2,20,3
ATT0000594,EMP0050,6,2024,22,0,10,1
ATT0000595,EMP0050,7,2024,21,2,11,0
ATT0000596,EMP0050,8,2024,18,3,6,3
ATT0000597,EMP0050,9,2024,18,1,19,3
ATT0000598,EMP0050,10,2024,21,0,16,3
ATT0000599,EMP0050,11,2024,20,3,15,0
ATT0000600,EMP0050,12,2024,21,2,10,0
ATT0000601,EMP0051,1,2024,22,2,18,3
ATT0000602,EMP0051,2,2024,18,1,15,0
ATT0000603,EMP0051,3,2024,20,3,0,1
ATT0000604,EMP0051,4,2024,21,3,11,3
ATT0000605,EMP0051,5,2024,21,0,2,0
ATT0000606,EMP0051,6,2024,19,2,3,0
ATT0000607,EMP0051,7,2024,21,3,20,1
ATT0000608,EMP0051,8,2024,19,3,7,2
ATT0000609,EMP0051,9,2024,20,3,14,2
ATT0000610,EMP0051,10,2024,22,3,5,0
ATT0000611,EMP0051,11,2024,22,1,15,3
ATT0000612,EMP0051,12,2024,19,2,18,3
ATT0000613,EMP0052,1,2024,22,0,5,1
ATT0000614,EMP0052,2,2024,20,2,17,1
ATT0000615,EMP0052,3,2024,21,3,15,2
ATT0000616,EMP0052,4,2024,22,3,15,2
ATT0000617,EMP0052,5,2024,18,3,16,2
ATT0000618,EMP0052,6,2024,18,0,2,3
ATT0000619,EMP0052,7,2024,21,2,19,0
ATT0000620,EMP0052,8,2024,19,2,4,1
ATT0000621,EMP0052,9,2024,22,2,14,0
ATT0000622,EMP0052,10,2024,21,1,7,1
ATT0000623,EMP0052,11,2024,18,0,11,2
ATT0000624,EMP0052,12,2024,19,3,18,3
ATT0000625,EMP0053,1,2024,22,0,12,2
ATT0000626,EMP0053,2,2024,19,2,13,0
ATT0000627,EMP0053,3,2024,21,1,19,2
ATT0000628,EMP0053,4,2024,21,3,11,3
ATT0000629,EMP0053,5,2024,20,2,12,1
ATT0000630,EMP0053,6,2024,19,2,2,1
ATT0000631,EMP0053,7,2024,21,1,15,3
ATT0000632,EMP0053,8,2024,18,0,17,2
ATT0000633,EMP0053,9,2024,19,1,16,3
ATT0000634,EMP0053,10,2024,22,1,20,0
ATT0000635,EMP0053,11,2024,19,3,17,1
ATT0000636,EMP0053,12,2024,19,1,15,0
ATT0000637,EMP0054,1,2024,22,0,11,3
ATT0000638,EMP0054,2,2024,19,2,2,0
ATT0000639,EMP0054,3,2024,18,1,13,3
ATT0000640,EMP0054,4,2024,18,3,11,1
ATT0000641,EMP0054,5,2024,20,2,12,2
ATT0000642,EMP0054,6,2024,22,2,6,0
ATT0000643,EMP0054,7,2024,19,2,15,1
ATT0000644,EMP0054,8,2024,20,0,15,0
ATT0000645,EMP0054,9,2024,20,1,16,3
ATT0000646,EMP0054,10,2024,18,1,14,0
ATT0000647,EMP0054,11,2024,21,1,18,0
ATT0000648,EMP0054,12,2024,18,2,6,1
ATT0000649,EMP0055,1,2024,19,1,3,2
ATT0000650,EMP0055,2,2024,22,0,6,0
ATT0000651,EMP0055,3,2024,20,2,15,3
ATT0000652,EMP0055,4,2024,18,2,1,3
ATT0000653,EMP0055,5,2024,22,3,14,0
ATT0000654,EMP0055,6,2024,20,0,11,0
ATT0000655,EMP0055,7,2024,18,3,17,2
ATT0000656,EMP0055,8,2024,18,1,13,0
ATT0000657,EMP0055,9,2024,20,2,10,1
ATT0000658,EMP0055,10,2024,18,0,17,3
ATT0000659,EMP0055,11,2024,22,3,6,0
ATT0000660,EMP0055,12,2024,21,3,16,1
ATT0000661,EMP0056,1,2024,18,0,12,0
ATT0000662,EMP0056,2,2024,19,0,2,3
ATT0000663,EMP0056,3,2024,21,2,0,2
ATT0000664,EMP0056,4,2024,20,1,13,1
ATT0000665,EMP0056,5,2024,20,2,2,1
ATT0000666,EMP0056,6,2024,21,0,5,2
ATT0000667,EMP0056,7,2024,18,0,15,3
ATT0000668,EMP0056,8,2024,21,2,5,1
ATT0000669,EMP0056,9,2024,19,0,7,2
ATT0000670,EMP0056,10,2024,22,1,8,2
ATT0000671,EMP0056,11,2024,22,2,15,1
ATT0000672,EMP0056,12,2024,19,2,17,0
ATT0000673,EMP0057,1,2024,19,3,20,1
ATT0000674,EMP0057,2,2024,21,1,6,0
ATT0000675,EMP0057,3,2024,18,1,15,1
ATT0000676,EMP0057,4,2024,21,3,11,1
ATT0000677,EMP0057,5,2024,18,0,15,3
ATT0000678,EMP0057,6,2024,19,1,16,3
ATT0000679,EMP0057,7,2024,18,3,8,1
ATT0000680,EMP0057,8,2024,20,0,0,1
ATT0000681,EMP0057,9,2024,20,2,15,1
ATT0000682,EMP0057,10,2024,19,1,2,1
ATT0000683,EMP0057,11,2024,20,2,9,3
ATT0000684,EMP0057,12,2024,20,2,7,1
ATT0000685,EMP0058,1,2024,19,0,16,2
ATT0000686,EMP0058,2,2024,20,3,0,1
ATT0000687,EMP0058,3,2024,19,3,1,2
ATT0000688,EMP0058,4,2024,21,0,13,0
ATT0000689,EMP0058,5,2024,20,1,16,0
ATT0000690,EMP0058,6,2024,18,1,1,3
ATT0000691,EMP0058,7,2024,18,2,10,2
ATT0000692,EMP0058,8,2024,20,3,5,0
ATT0000693,EMP0058,9,2024,20,0,16,1
ATT0000694,EMP0058,10,2024,22,1,0,0
ATT0000695,EMP0058,11,2024,21,3,14,3
ATT0000696,EMP0058,12,2024,19,2,17,3
ATT0000697,EMP0059,1,2024,20,2,2,0
ATT0000698,EMP0059,2,2024,19,1,10,3
ATT0000699,EMP0059,3,2024,21,1,12,2
ATT0000700,EMP0059,4,2024,19,1,10,3
ATT0000701,EMP0059,5,2024,18,3,6,1
ATT0000702,EMP0059,6,2024,19,1,13,1
ATT0000703,EMP0059,7,2024,19,0,3,1
ATT0000704,EMP0059,8,2024,22,3,1,3
ATT0000705,EMP0059,9,2024,18,3,16,0
ATT0000706,EMP0059,10,2024,21,1,9,2
ATT0000707,EMP0059,11,2024,20,3,3,2
ATT0000708,EMP0059,12,2024,20,1,14,3
ATT0000709,EMP0060,1,2024,19,2,0,3
ATT0000710,EMP0060,2,2024,19,3,4,0
ATT0000711,EMP0060,3,2024,22,3,17,2
ATT0000712,EMP0060,4,2024,21,2,0,1
ATT0000713,EMP0060,5,2024,18,2,13,3
ATT0000714,EMP0060,6,2024,19,3,16,3
ATT0000715,EMP0060,7,2024,20,3,10,3
ATT0000716,EMP0060,8,2024,18,3,9,0
ATT0000717,EMP0060,9,2024,18,3,6,0
ATT0000718,EMP0060,10,2024,22,3,3,1
ATT0000719,EMP0060,11,2024,18,3,12,2
ATT0000720,EMP0060,12,2024,22,1,9,0
ATT0000721,EMP0061,1,2024,21,0,7,0
ATT0000722,EMP0061,2,2024,21,3,2,0
ATT0000723,EMP0061,3,2024,21,3,2,2
ATT0000724,EMP0061,4,2024,18,2,4,1
ATT0000725,EMP0061,5,2024,22,2,14,1
ATT0000726,EMP0061,6,2024,22,2,16,2
ATT0000727,EMP0061,7,2024,20,1,19,1
ATT0000728,EMP0061,8,2024,21,0,15,3
ATT0000729,EMP0061,9,2024,20,0,11,2
ATT0000730,EMP0061,10,2024,22,3,19,1
ATT0000731,EMP0061,11,2024,22,1,16,2
ATT0000732,EMP0061,12,2024,22,0,17,0
ATT0000733,EMP0062,1,2024,22,0,4,1
ATT0000734,EMP0062,2,2024,18,1,12,0
ATT0000735,EMP0062,3,2024,18,2,6,0
ATT0000736,EMP0062,4,2024,19,3,4,1
ATT0000737,EMP0062,5,2024,22,0,17,1
ATT0000738,EMP0062,6,2024,19,1,18,2
ATT0000739,EMP0062,7,2024,19,2,7,1
ATT0000740,EMP0062,8,2024,18,2,8,3
ATT0000741,EMP0062,9,2024,20,2,17,2
ATT0000742,EMP0062,10,2024,18,1,17,3
ATT0000743,EMP0062,11,2024,18,3,11,2
ATT0000744,EMP0062,12,2024,20,1,17,1
ATT0000745,EMP0063,1,2024,18,1,4,1
ATT0000746,EMP0063,2,2024,21,3,5,3
ATT0000747,EMP0063,3,2024,20,0,15,2
ATT0000748,EMP0063,4,2024,18,3,20,0
ATT0000749,EMP0063,5,2024,19,3,9,2
ATT0000750,EMP0063,6,2024,22,1,14,1
ATT0000751,EMP0063,7,2024,19,0,4,0
ATT0000752,EMP0063,8,2024,20,0,18,0
ATT0000753,EMP0063,9,2024,19,1,7,1
ATT0000754,EMP0063,10,2024,21,0,7,3
ATT0000755,EMP0063,11,2024,18,0,11,3
ATT0000756,EMP0063,12,2024,22,1,9,0
ATT0000757,EMP0064,1,2024,21,1,8,2
ATT0000758,EMP0064,2,2024,20,2,17,3
ATT0000759,EMP0064,3,2024,22,3,15,0
ATT0000760,EMP0064,4,2024,18,0,8,2
ATT0000761,EMP0064,5,2024,21,2,10,2
ATT0000762,EMP0064,6,2024,18,1,20,2
ATT0000763,EMP0064,7,2024,22,0,0,2
ATT0000764,EMP0064,8,2024,20,1,10,0
ATT0000765,EMP0064,9,2024,21,3,5,3
ATT0000766,EMP0064,10,2024,20,2,15,0
ATT0000767,EMP0064,11,2024,18,1,13,3
ATT0000768,EMP0064,12,2024,20,1,12,0
ATT0000769,EMP0065,1,2024,22,3,11,1
ATT0000770,EMP0065,2,2024,19,0,10,1
ATT0000771,EMP0065,3,2024,18,0,2,3
ATT0000772,EMP0065,4,2024,22,1,2,1
ATT0000773,EMP0065,5,2024,21,3,1,0
ATT0000774,EMP0065,6,2024,22,2,3,1
ATT0000775,EMP0065,7,2024,22,0,9,3
ATT0000776,EMP0065,8,2024,19,0,4,2
ATT0000777,EMP0065,9,2024,22,0,2,3
ATT0000778,EMP0065,10,2024,22,3,3,0
ATT0000779,EMP0065,11,2024,19,1,19,2
ATT0000780,EMP0065,12,2024,22,1,15,1
ATT0000781,EMP0066,1,2024,21,1,9,2
ATT0000782,EMP0066,2,2024,18,0,12,1
ATT0000783,EMP0066,3,2024,20,2,13,0
ATT0000784,EMP0066,4,2024,18,0,14,2
ATT0000785,EMP0066,5,2024,22,3,20,2
ATT0000786,EMP0066,6,2024,22,2,4,1
ATT0000787,EMP0066,7,2024,21,1,7,2
ATT0000788,EMP0066,8,2024,22,1,2,1
ATT0000789,EMP0066,9,2024,20,0,8,0
ATT0000790,EMP0066,10,2024,21,3,2,0
ATT0000791,EMP0066,11,2024,22,1,6,1
ATT0000792,EMP0066,12,2024,18,2,11,3
ATT0000793,EMP0067,1,2024,21,2,0,1
ATT0000794,EMP0067,2,2024,19,0,1,3
ATT0000795,EMP0067,3,2024,22,2,12,3
ATT0000796,EMP0067,4,2024,22,1,3,0
ATT0000797,EMP0067,5,2024,20,1,17,2
ATT0000798,EMP0067,6,2024,19,2,20,0
ATT0000799,EMP0067,7,2024,18,1,11,3
ATT0000800,EMP0067,8,2024,20,3,0,3
ATT0000801,EMP0067,9,2024,20,0,15,2
ATT0000802,EMP0067,10,2024,19,2,3,2
ATT0000803,EMP0067,11,2024,20,2,17,1
ATT0000804,EMP0067,12,2024,22,1,19,3
ATT0000805,EMP0068,1,2024,22,1,12,2
ATT0000806,EMP0068,2,2024,21,2,11,3
ATT0000807,EMP0068,3,2024,20,3,11,2
ATT0000808,EMP0068,4,2024,18,0,2,0
ATT0000809,EMP0068,5,2024,19,1,16,1
ATT0000810,EMP0068,6,2024,18,1,5,2
ATT0000811,EMP0068,7,2024,21,0,13,3
ATT0000812,EMP0068,8,2024,22,0,10,2
ATT0000813,EMP0068,9,2024,20,2,12,2
ATT0000814,EMP0068,10,2024,19,1,7,2
ATT0000815,EMP0068,11,2024,19,0,6,3
ATT0000816,EMP0068,12,2024,18,1,7,3
ATT0000817,EMP0069,1,2024,22,3,3,1
ATT0000818,EMP0069,2,2024,19,1,0,2
ATT0000819,EMP0069,3,2024,22,0,18,0
ATT0000820,EMP0069,4,2024,21,1,4,1
ATT0000821,EMP0069,5,2024,22,2,18,3
ATT0000822,EMP0069,6,2024,20,2,7,0
ATT0000823,EMP0069,7,2024,22,2,4,1
ATT0000824,EMP0069,8,2024,19,2,4,0
ATT0000825,EMP0069,9,2024,22,2,15,0
ATT0000826,EMP0069,10,2024,22,2,19,1
ATT0000827,EMP0069,11,2024,22,0,13,1
ATT0000828,EMP0069,12,2024,18,2,12,0
ATT0000829,EMP0070,1,2024,21,0,4,2
ATT0000830,EMP0070,2,2024,22,3,6,0
ATT0000831,EMP0070,3,2024,20,3,17,0
ATT0000832,EMP0070,4,2024,19,0,4,1
ATT0000833,EMP0070,5,2024,20,1,9,0
ATT0000834,EMP0070,6,2024,21,0,8,1
ATT0000835,EMP0070,7,2024,18,2,6,3
ATT0000836,EMP0070,8,2024,22,1,19,3
ATT0000837,EMP0070,9,2024,21,2,19,0
ATT0000838,EMP0070,10,2024,18,3,6,1
ATT0000839,EMP0070,11,2024,22,3,5,1
ATT0000840,EMP0070,12,2024,18,0,18,0
ATT0000841,EMP0071,1,2024,22,1,19,1
ATT0000842,EMP0071,2,2024,21,3,2,2
ATT0000843,EMP0071,3,2024,19,3,15,1
ATT0000844,EMP0071,4,2024,20,1,5,0
ATT0000845,EMP0071,5,2024,22,1,19,0
ATT0000846,EMP0071,6,2024,21,2,3,2
ATT0000847,EMP0071,7,2024,20,2,14,1
ATT0000848,EMP0071,8,2024,20,3,10,1
ATT0000849,EMP0071,9,2024,22,3,1,1
ATT0000850,EMP0071,10,2024,18,0,13,3
ATT0000851,EMP0071,11,2024,20,1,12,3
ATT0000852,EMP0071,12,2024,20,1,11,0
ATT0000853,EMP0072,1,2024,20,0,14,1
ATT0000854,EMP0072,2,2024,21,1,16,1
ATT0000855,EMP0072,3,2024,20,1,13,2
ATT0000856,EMP0072,4,2024,19,3,11,3
ATT0000857,EMP0072,5,2024,19,3,14,3
ATT0000858,EMP0072,6,2024,21,2,15,1
ATT0000859,EMP0072,7,2024,21,2,4,2
ATT0000860,EMP0072,8,2024,21,1,8,1
ATT0000861,EMP0072,9,2024,21,1,0,1
ATT0000862,EMP0072,10,2024,22,0,13,2
ATT0000863,EMP0072,11,2024,21,0,11,3
ATT0000864,EMP0072,12,2024,18,3,14,2
ATT0000865,EMP0073,1,2024,18,2,20,0
ATT0000866,EMP0073,2,2024,20,2,0,0
ATT0000867,EMP0073,3,2024,19,1,11,2
ATT0000868,EMP0073,4,2024,20,2,14,1
ATT0000869,EMP0073,5,2024,21,0,5,2
ATT0000870,EMP0073,6,2024,22,0,1,2
ATT0000871,EMP0073,7,2024,19,2,19,2
ATT0000872,EMP0073,8,2024,18,2,7,2
ATT0000873,EMP0073,9,2024,22,2,13,2
ATT0000874,EMP0073,10,2024,21,1,18,3
ATT0000875,EMP0073,11,2024,22,3,1,1
ATT0000876,EMP0073,12,2024,19,3,8,0
ATT0000877,EMP0074,1,2024,19,0,16,3
ATT0000878,EMP0074,2,2024,22,2,8,0
ATT0000879,EMP0074,3,2024,19,1,16,0
ATT0000880,EMP0074,4,2024,18,1,20,0
ATT0000881,EMP0074,5,2024,19,1,4,0
ATT0000882,EMP0074,6,2024,19,1,6,1
ATT0000883,EMP0074,7,2024,18,1,16,2
ATT0000884,EMP0074,8,2024,21,3,3,0
ATT0000885,EMP0074,9,2024,18,0,1,0
ATT0000886,EMP0074,10,2024,22,2,8,3
ATT0000887,EMP0074,11,2024,20,0,4,1
ATT0000888,EMP0074,12,2024,20,0,3,0
ATT0000889,EMP0075,1,2024,20,2,14,3
ATT0000890,EMP0075,2,2024,18,0,7,0
ATT0000891,EMP0075,3,2024,19,2,9,3
ATT0000892,EMP0075,4,2024,22,3,14,1
ATT0000893,EMP0075,5,2024,19,2,4,0
ATT0000894,EMP0075,6,2024,21,0,7,3
ATT0000895,EMP0075,7,2024,19,0,8,0
ATT0000896,EMP0075,8,2024,18,2,18,0
ATT0000897,EMP0075,9,2024,19,0,13,3
ATT0000898,EMP0075,10,2024,21,1,4,0
ATT0000899,EMP0075,11,2024,21,2,14,1
ATT0000900,EMP0075,12,2024,18,0,0,3
ATT0000901,EMP0076,1,2024,18,2,12,3
ATT0000902,EMP0076,2,2024,20,3,14,1
ATT0000903,EMP0076,3,2024,22,0,18,1
ATT0000904,EMP0076,4,2024,22,0,8,2
ATT0000905,EMP0076,5,2024,22,2,14,1
ATT0000906,EMP0076,6,2024,21,0,2,0
ATT0000907,EMP0076,7,2024,18,0,10,0
ATT0000908,EMP0076,8,2024,22,1,1,3
ATT0000909,EMP0076,9,2024,21,3,14,3
ATT0000910,EMP0076,10,2024,21,0,20,1
ATT0000911,EMP0076,11,2024,22,1,20,3
ATT0000912,EMP0076,12,2024,21,2,2,2
ATT0000913,EMP0077,1,2024,20,0,13,3
ATT0000914,EMP0077,2,2024,22,2,19,0
ATT0000915,EMP0077,3,2024,22,2,18,2
ATT0000916,EMP0077,4,2024,21,0,2,3
ATT0000917,EMP0077,5,2024,18,3,0,0
ATT0000918,EMP0077,6,2024,19,3,13,3
ATT0000919,EMP0077,7,2024,19,3,13,0
ATT0000920,EMP0077,8,2024,19,3,4,3
ATT0000921,EMP0077,9,2024,22,0,10,2
ATT0000922,EMP0077,10,2024,20,2,9,3
ATT0000923,EMP0077,11,2024,19,0,5,0
ATT0000924,EMP0077,12,2024,21,0,18,0
ATT0000925,EMP0078,1,2024,20,1,11,2
ATT0000926,EMP0078,2,2024,18,1,18,0
ATT0000927,EMP0078,3,2024,20,0,1,3
ATT0000928,EMP0078,4,2024,19,0,20,1
ATT0000929,EMP0078,5,2024,19,1,7,0
ATT0000930,EMP0078,6,2024,20,2,9,0
ATT0000931,EMP0078,7,2024,21,3,15,2
ATT0000932,EMP0078,8,2024,21,1,10,2
ATT0000933,EMP0078,9,2024,22,1,2,1
ATT0000934,EMP0078,10,2024,19,0,0,3
ATT0000935,EMP0078,11,2024,20,0,18,3
ATT0000936,EMP0078,12,2024,19,2,11,3
ATT0000937,EMP0079,1,2024,21,3,10,3
ATT0000938,EMP0079,2,2024,22,0,4,0
ATT0000939,EMP0079,3,2024,21,2,2,3
ATT0000940,EMP0079,4,2024,18,3,19,3
ATT0000941,EMP0079,5,2024,19,1,13,1
ATT0000942,EMP0079,6,2024,20,3,10,3
ATT0000943,EMP0079,7,2024,20,1,2,1
ATT0000944,EMP0079,8,2024,19,2,18,3
ATT0000945,EMP0079,9,2024,18,1,19,3
ATT0000946,EMP0079,10,2024,18,0,4,1
ATT0000947,EMP0079,11,2024,18,2,3,0
ATT0000948,EMP0079,12,2024,18,0,4,0
ATT0000949,EMP0080,1,2024,21,1,8,2
ATT0000950,EMP0080,2,2024,22,0,4,0
ATT0000951,EMP0080,3,2024,19,0,11,3
ATT0000952,EMP0080,4,2024,20,1,17,3
ATT0000953,EMP0080,5,2024,20,0,1,3
ATT0000954,EMP0080,6,2024,18,2,18,0
ATT0000955,EMP0080,7,2024,21,3,9,3
ATT0000956,EMP0080,8,2024,18,2,3,0
ATT0000957,EMP0080,9,2024,20,0,13,0
ATT0000958,EMP0080,10,2024,22,0,15,3
ATT0000959,EMP0080,11,2024,20,2,4,3
ATT0000960,EMP0080,12,2024,21,2,4,1
ATT0000961,EMP0081,1,2024,19,0,6,0
ATT0000962,EMP0081,2,2024,19,0,7,0
ATT0000963,EMP0081,3,2024,18,1,13,2
ATT0000964,EMP0081,4,2024,18,3,8,3
ATT0000965,EMP0081,5,2024,19,1,6,1
ATT0000966,EMP0081,6,2024,21,3,7,2
ATT0000967,EMP0081,7,2024,18,1,13,0
ATT0000968,EMP0081,8,2024,22,0,13,2
ATT0000969,EMP0081,9,2024,20,3,15,0
ATT0000970,EMP0081,10,2024,19,2,2,2
ATT0000971,EMP0081,11,2024,19,1,4,2
ATT0000972,EMP0081,12,2024,22,1,19,2
ATT0000973,EMP0082,1,2024,18,0,7,3
ATT0000974,EMP0082,2,2024,20,1,2,2
ATT0000975,EMP0082,3,2024,19,1,3,2
ATT0000976,EMP0082,4,2024,18,3,20,2
ATT0000977,EMP0082,5,2024,18,3,16,3
ATT0000978,EMP0082,6,2024,21,1,4,0
ATT0000979,EMP0082,7,2024,22,3,14,0
ATT0000980,EMP0082,8,2024,21,3,16,2
ATT0000981,EMP0082,9,2024,20,1,9,3
ATT0000982,EMP0082,10,2024,21,1,14,2
ATT0000983,EMP0082,11,2024,18,3,2,0
ATT0000984,EMP0082,12,2024,22,2,19,2
ATT0000985,EMP0083,1,2024,22,3,10,3
ATT0000986,EMP0083,2,2024,21,2,9,0
ATT0000987,EMP0083,3,2024,22,3,4,3
ATT0000988,EMP0083,4,2024,19,3,9,3
ATT0000989,EMP0083,5,2024,22,0,1,3
ATT0000990,EMP0083,6,2024,20,1,18,3
ATT0000991,EMP0083,7,2024,20,0,7,3
ATT0000992,EMP0083,8,2024,22,1,15,3
ATT0000993,EMP0083,9,2024,21,0,14,2
ATT0000994,EMP0083,10,2024,21,0,20,0
ATT0000995,EMP0083,11,2024,19,1,15,1
ATT0000996,EMP0083,12,2024,21,3,19,0
ATT0000997,EMP0084,1,2024,22,3,16,1
ATT0000998,EMP0084,2,2024,22,2,4,0
ATT0000999,EMP0084,3,2024,22,3,5,2
ATT0001000,EMP0084,4,2024,18,2,17,3
ATT0001001,EMP0084,5,2024,21,0,14,0
ATT0001002,EMP0084,6,2024,22,1,2,0
ATT0001003,EMP0084,7,2024,21,3,20,1
ATT0001004,EMP0084,8,2024,22,3,20,0
ATT0001005,EMP0084,9,2024,21,1,10,1
ATT0001006,EMP0084,10,2024,21,2,6,1
ATT0001007,EMP0084,11,2024,19,2,18,1
ATT0001008,EMP0084,12,2024,19,0,5,1
ATT0001009,EMP0085,1,2024,22,1,16,2
ATT0001010,EMP0085,2,2024,22,0,18,0
ATT0001011,EMP0085,3,2024,18,1,4,1
ATT0001012,EMP0085,4,2024,22,0,3,0
ATT0001013,EMP0085,5,2024,22,3,6,0
ATT0001014,EMP0085,6,2024,18,1,7,1
ATT0001015,EMP0085,7,2024,19,3,14,1
ATT0001016,EMP0085,8,2024,19,2,19,0
ATT0001017,EMP0085,9,2024,21,0,14,3
ATT0001018,EMP0085,10,2024,18,3,14,0
ATT0001019,EMP0085,11,2024,18,2,3,2
ATT0001020,EMP0085,12,2024,21,3,15,1
ATT0001021,EMP0086,1,2024,21,1,10,0
ATT0001022,EMP0086,2,2024,21,3,7,3
ATT0001023,EMP0086,3,2024,21,0,0,3
ATT0001024,EMP0086,4,2024,20,0,8,2
ATT0001025,EMP0086,5,2024,18,0,6,3
ATT0001026,EMP0086,6,2024,18,1,17,1
ATT0001027,EMP0086,7,2024,20,3,5,2
ATT0001028,EMP0086,8,2024,19,3,16,3
ATT0001029,EMP0086,9,2024,19,1,5,3
ATT0001030,EMP0086,10,2024,19,0,20,0
ATT0001031,EMP0086,11,2024,21,0,15,2
ATT0001032,EMP0086,12,2024,19,3,19,0
ATT0001033,EMP0087,1,2024,20,0,12,2
ATT0001034,EMP0087,2,2024,22,1,14,3
ATT0001035,EMP0087,3,2024,21,2,1,2
ATT0001036,EMP0087,4,2024,18,1,10,0
ATT0001037,EMP0087,5,2024,20,0,11,1
ATT0001038,EMP0087,6,2024,21,3,9,3
ATT0001039,EMP0087,7,2024,22,2,12,3
ATT0001040,EMP0087,8,2024,22,0,14,3
ATT0001041,EMP0087,9,2024,18,1,1,0
ATT0001042,EMP0087,10,2024,22,2,18,0
ATT0001043,EMP0087,11,2024,18,3,2,3
ATT0001044,EMP0087,12,2024,19,2,9,1
ATT0001045,EMP0088,1,2024,20,3,18,2
ATT0001046,EMP0088,2,2024,21,0,8,3
ATT0001047,EMP0088,3,2024,18,1,10,3
ATT0001048,EMP0088,4,2024,18,2,1,3
ATT0001049,EMP0088,5,2024,18,0,15,0
ATT0001050,EMP0088,6,2024,19,0,10,0
ATT0001051,EMP0088,7,2024,22,3,8,3
ATT0001052,EMP0088,8,2024,19,0,1,1
ATT0001053,EMP0088,9,2024,22,2,2,2
ATT0001054,EMP0088,10,2024,19,3,10,0
ATT0001055,EMP0088,11,2024,22,1,13,0
ATT0001056,EMP0088,12,2024,19,1,7,1
ATT0001057,EMP0089,1,2024,22,2,8,3
ATT0001058,EMP0089,2,2024,22,3,7,3
ATT0001059,EMP0089,3,2024,19,1,9,3
ATT0001060,EMP0089,4,2024,20,0,14,3
ATT0001061,EMP0089,5,2024,18,1,17,0
ATT0001062,EMP0089,6,2024,22,1,16,1
ATT0001063,EMP0089,7,2024,21,0,20,1
ATT0001064,EMP0089,8,2024,19,2,20,3
ATT0001065,EMP0089,9,2024,18,1,16,2
ATT0001066,EMP0089,10,2024,22,0,18,1
ATT0001067,EMP0089,11,2024,19,3,7,0
ATT0001068,EMP0089,12,2024,20,3,7,3
ATT0001069,EMP0090,1,2024,21,3,13,0
ATT0001070,EMP0090,2,2024,21,0,5,1
ATT0001071,EMP0090,3,2024,19,2,11,1
ATT0001072,EMP0090,4,2024,19,1,13,3
